pmid,gene,year,title
40789655,PAX6,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40789655,TBR2,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40789655,SOX2,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40789655,HOPX,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40789655,MTOR,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40789655,TSC2,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40789655,LIS1,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40789655,DCX,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40789655,SATB2,2025,"Spatiotemporal Patterns in Cortical Development: Age, Puberty, and Individual Variability from 9 to "
40777497,PAX6,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40777497,TBR2,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40777497,SOX2,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40777497,HOPX,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40777497,MTOR,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40777497,TSC2,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40777497,LIS1,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40777497,DCX,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40777497,SATB2,2025,"A morphological comparison of the caudal rami of the superior temporal sulcus in humans, chimpanzees"
40767023,PAX6,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40767023,TBR2,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40767023,SOX2,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40767023,HOPX,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40767023,MTOR,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40767023,TSC2,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40767023,LIS1,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40767023,DCX,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40767023,SATB2,2025,What determines the timing of epilepsy surgery in children with cortical malformations and low-grade
40764805,PAX6,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40764805,TBR2,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40764805,SOX2,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40764805,HOPX,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40764805,MTOR,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40764805,TSC2,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40764805,LIS1,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40764805,DCX,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40764805,SATB2,2025,Altered gray matter morphometry in psychogenic erectile dysfunction patients: A Surface-based morpho
40758172,PAX6,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40758172,TBR2,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40758172,SOX2,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40758172,HOPX,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40758172,MTOR,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40758172,TSC2,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40758172,LIS1,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40758172,DCX,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40758172,SATB2,2025,"""Phenotypic and genotypic insights, counseling strategies, and follow-up in 24 individuals with fila"
40754606,PAX6,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754606,TBR2,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754606,SOX2,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754606,HOPX,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754606,MTOR,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754606,TSC2,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754606,LIS1,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754606,DCX,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754606,SATB2,2025,Rare Presentations of GLUT1 Deficiency Syndrome: Rare Variants With Cortical Dysplasia in Two Unrela
40754240,PAX6,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40754240,TBR2,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40754240,SOX2,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40754240,HOPX,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40754240,MTOR,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40754240,TSC2,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40754240,LIS1,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40754240,DCX,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40754240,SATB2,2025,Acute Postoperative Seizures are a Negative Prognostic Factor for Seizure Freedom After Epilepsy Sur
40750508,PAX6,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40750508,TBR2,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40750508,SOX2,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40750508,HOPX,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40750508,MTOR,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40750508,TSC2,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40750508,LIS1,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40750508,DCX,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40750508,SATB2,2025,The production and functions of caudal ganglionic eminence-derived inhibitory neurons.
40730133,PAX6,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40730133,TBR2,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40730133,SOX2,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40730133,HOPX,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40730133,MTOR,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40730133,TSC2,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40730133,LIS1,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40730133,DCX,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40730133,SATB2,2025,Spatiotemporal Characterisation of Key Cortical Developmental Markers in the Developing Ferret Brain
40729939,PAX6,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40729939,TBR2,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40729939,SOX2,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40729939,HOPX,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40729939,MTOR,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40729939,TSC2,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40729939,LIS1,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40729939,DCX,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40729939,SATB2,2025,Ethanol exposure impaired mitotic division in apical radial glial cells and disrupted early cortical
40720641,PAX6,2025,General anesthesia in early infancy accelerates visual cortical development.
40720641,TBR2,2025,General anesthesia in early infancy accelerates visual cortical development.
40720641,SOX2,2025,General anesthesia in early infancy accelerates visual cortical development.
40720641,HOPX,2025,General anesthesia in early infancy accelerates visual cortical development.
40720641,MTOR,2025,General anesthesia in early infancy accelerates visual cortical development.
40720641,TSC2,2025,General anesthesia in early infancy accelerates visual cortical development.
40720641,LIS1,2025,General anesthesia in early infancy accelerates visual cortical development.
40720641,DCX,2025,General anesthesia in early infancy accelerates visual cortical development.
40720641,SATB2,2025,General anesthesia in early infancy accelerates visual cortical development.
40720244,PAX6,2025,Abnormalities of thalamus and thalamocortical pathways in patients with refractory epilepsy caused b
40720244,TBR2,2025,Abnormalities of thalamus and thalamocortical pathways in patients with refractory epilepsy caused b
40720244,SOX2,2025,Abnormalities of thalamus and thalamocortical pathways in patients with refractory epilepsy caused b
40720244,HOPX,2025,Abnormalities of thalamus and thalamocortical pathways in patients with refractory epilepsy caused b
40720244,MTOR,2025,Abnormalities of thalamus and thalamocortical pathways in patients with refractory epilepsy caused b
40720244,TSC2,2025,Abnormalities of thalamus and thalamocortical pathways in patients with refractory epilepsy caused b
